TF_ID	Gene_ID	Family
Traes_3AL_8260356E3.1	Traes_3AL_8260356E3	HB-other
Traes_3AL_F0BD265DF.1	Traes_3AL_F0BD265DF	HB-other
Traes_3AL_F42853DA5.1	Traes_3AL_F42853DA5	HB-other
Traes_3AS_348CA06D5.2	Traes_3AS_348CA06D5	HB-other
Traes_3B_3142C10C9.1	Traes_3B_3142C10C9	HB-other
TRAES3BF066700010CFD_t1	TRAES3BF066700010CFD_g	HB-other
TRAES3BF096700010CFD_t1	TRAES3BF096700010CFD_g	HB-other
TRAES3BF096700030CFD_t1	TRAES3BF096700030CFD_g	HB-other
TRAES3BF096700040CFD_t1	TRAES3BF096700040CFD_g	HB-other
TRAES3BF096700070CFD_t1	TRAES3BF096700070CFD_g	HB-other
Traes_3DL_D4FBDA9DC.1	Traes_3DL_D4FBDA9DC	HB-other
Traes_3DS_796E4C73A.1	Traes_3DS_796E4C73A	HB-other
Traes_4AL_405CA738F.1	Traes_4AL_405CA738F	HB-other
Traes_4AL_69EEFB3DA.1	Traes_4AL_69EEFB3DA	HB-other
Traes_4AL_6E51971E7.1	Traes_4AL_6E51971E7	HB-other
Traes_4BS_1DACC49DE.1	Traes_4BS_1DACC49DE	HB-other
Traes_4DL_4164D3F4C.3	Traes_4DL_4164D3F4C	HB-other
Traes_4DS_581BE0CB7.1	Traes_4DS_581BE0CB7	HB-other
Traes_4DS_71AA74F78.1	Traes_4DS_71AA74F78	HB-other
Traes_4DS_F05E51AD8.1	Traes_4DS_F05E51AD8	HB-other
Traes_5BL_BCAA67AC6.1	Traes_5BL_BCAA67AC6	HB-other
Traes_6AS_9762AE81D.1	Traes_6AS_9762AE81D	HB-other
Traes_6BL_322DA92B5.1	Traes_6BL_322DA92B5	HB-other
Traes_6BL_4301B7F15.1	Traes_6BL_4301B7F15	HB-other
Traes_6BS_96BBFCC97.1	Traes_6BS_96BBFCC97	HB-other
Traes_6DS_3ABDAEE6E.1	Traes_6DS_3ABDAEE6E	HB-other
Traes_7AL_0FFE02C4C.1	Traes_7AL_0FFE02C4C	HB-other
Traes_7AS_D4F03387A.1	Traes_7AS_D4F03387A	HB-other
Traes_7BL_7E32A8329.1	Traes_7BL_7E32A8329	HB-other
Traes_7BL_E2E7AA383.1	Traes_7BL_E2E7AA383	HB-other
Traes_7DL_613F5240E.2	Traes_7DL_613F5240E	HB-other
Traes_7DS_197A95728.1	Traes_7DS_197A95728	HB-other
Traes_5BL_2E6FA4A97.1	Traes_5BL_2E6FA4A97	WOX
Traes_5DL_193218298.1	Traes_5DL_193218298	WOX
Traes_1DS_E50CDDF05.1	Traes_1DS_E50CDDF05	WOX
Traes_1AS_3CA8D36FB.1	Traes_1AS_3CA8D36FB	WOX
Traes_1BS_C908081B8.1	Traes_1BS_C908081B8	WOX
Traes_2AL_BF4D53AA5.1	Traes_2AL_BF4D53AA5	WOX
Traes_2BL_7AED4E232.1	Traes_2BL_7AED4E232	WOX
Traes_2DL_467797574.2	Traes_2DL_467797574	WOX
Traes_2DS_B5227B5F6.1	Traes_2DS_B5227B5F6	WOX
Traes_5BS_439DB52FE.1	Traes_5BS_439DB52FE	WOX
Traes_5DS_903A67B97.2	Traes_5DS_903A67B97	WOX
Traes_2BS_8A1FE01EE.1	Traes_2BS_8A1FE01EE	WOX
Traes_4AS_EC04D9E8A.1	Traes_4AS_EC04D9E8A	WOX
Traes_4DL_5E79CC79C.1	Traes_4DL_5E79CC79C	WOX
TRAES3BF079200050CFD_t1	TRAES3BF079200050CFD_g	WOX
TRAES3BF022100010CFD_t1	TRAES3BF022100010CFD_g	WOX
Traes_3AL_D0053C177.2	Traes_3AL_D0053C177	WOX
Traes_3DL_6B1815F7D.1	Traes_3DL_6B1815F7D	WOX
TRAES3BF057600060CFD_t1	TRAES3BF057600060CFD_g	WOX
Traes_3AS_9079D6B71.1	Traes_3AS_9079D6B71	WOX
TRAES3BF091200100CFD_t1	TRAES3BF091200100CFD_g	WOX
Traes_3DS_97BBFFA03.2	Traes_3DS_97BBFFA03	WOX
TRAES3BF091200090CFD_t1	TRAES3BF091200090CFD_g	WOX
TRAES3BF099000010CFD_t1	TRAES3BF099000010CFD_g	WOX
Traes_1AL_489411063.1	Traes_1AL_489411063	WOX
Traes_4BL_085791CB2.1	Traes_4BL_085791CB2	WOX
Traes_4AL_00DB56D41.4	Traes_4AL_00DB56D41	TALE
Traes_4DS_4BD85B5C7.2	Traes_4DS_4BD85B5C7	TALE
Traes_4BS_5156DD076.2	Traes_4BS_5156DD076	TALE
Traes_4BS_3DB087DC8.2	Traes_4BS_3DB087DC8	TALE
Traes_4AL_7B4A6F76A.2	Traes_4AL_7B4A6F76A	TALE
Traes_4DS_009CBDD14.1	Traes_4DS_009CBDD14	TALE
Traes_5BS_210B7C3A4.2	Traes_5BS_210B7C3A4	TALE
Traes_5AS_B2606FAD3.1	Traes_5AS_B2606FAD3	TALE
Traes_5DS_8E2AF4F8B.1	Traes_5DS_8E2AF4F8B	TALE
Traes_4AS_4F615C5CC.2	Traes_4AS_4F615C5CC	TALE
Traes_4DL_5BB7F31ED.1	Traes_4DL_5BB7F31ED	TALE
Traes_4BL_6D714F995.1	Traes_4BL_6D714F995	TALE
Traes_4BS_6D714F995.1	Traes_4BS_6D714F995	TALE
Traes_4BS_20BE06923.2	Traes_4BS_20BE06923	TALE
Traes_4DS_35269C392.1	Traes_4DS_35269C392	TALE
TRAES3BF107700050CFD_t1	TRAES3BF107700050CFD_g	TALE
Traes_1BL_2DCDCD191.2	Traes_1BL_2DCDCD191	TALE
Traes_4AL_21D75AE88.2	Traes_4AL_21D75AE88	TALE
Traes_7AS_FED21D983.1	Traes_7AS_FED21D983	TALE
Traes_7DS_86586E87F.1	Traes_7DS_86586E87F	TALE
Traes_1AL_D36224AD9.1	Traes_1AL_D36224AD9	TALE
Traes_4BL_0F02B2343.1	Traes_4BL_0F02B2343	TALE
Traes_4BS_57F165BB1.1	Traes_4BS_57F165BB1	TALE
Traes_4AL_A5BC0BDBA.2	Traes_4AL_A5BC0BDBA	TALE
Traes_5BL_5DE02D63E.1	Traes_5BL_5DE02D63E	HD-ZIP
Traes_6DL_FF4C8C4AB.1	Traes_6DL_FF4C8C4AB	HD-ZIP
Traes_6AL_36AB0312C.1	Traes_6AL_36AB0312C	HD-ZIP
Traes_4DL_88ABAD6C0.1	Traes_4DL_88ABAD6C0	HD-ZIP
Traes_4BL_ECD20BE67.1	Traes_4BL_ECD20BE67	HD-ZIP
Traes_4AL_99A941299.1	Traes_4AL_99A941299	HD-ZIP
Traes_5BL_4A3874701.1	Traes_5BL_4A3874701	HD-ZIP
Traes_4BL_78DD63002.1	Traes_4BL_78DD63002	HD-ZIP
Traes_2AL_EF9549D16.1	Traes_2AL_EF9549D16	HD-ZIP
Traes_2DL_67F1183B2.1	Traes_2DL_67F1183B2	HD-ZIP
Traes_4BL_BE3E058A6.1	Traes_4BL_BE3E058A6	HD-ZIP
Traes_2BL_B69300543.1	Traes_2BL_B69300543	HD-ZIP
Traes_4AL_822582A19.1	Traes_4AL_822582A19	HD-ZIP
Traes_4AS_F04DD4409.1	Traes_4AS_F04DD4409	HD-ZIP
Traes_5BL_028D02DF6.1	Traes_5BL_028D02DF6	HD-ZIP
Traes_5BL_9C32B27E2.1	Traes_5BL_9C32B27E2	HD-ZIP
Traes_5DL_96F9EED93.2	Traes_5DL_96F9EED93	HD-ZIP
TRAES3BF026400090CFD_t1	TRAES3BF026400090CFD_g	HD-ZIP
TRAES3BF043500070CFD_t1	TRAES3BF043500070CFD_g	HD-ZIP
Traes_1BL_BCA60D8B6.2	Traes_1BL_BCA60D8B6	HD-ZIP
Traes_3DS_7CCB5ECD2.1	Traes_3DS_7CCB5ECD2	HD-ZIP
Traes_2DS_20F748657.2	Traes_2DS_20F748657	HD-ZIP
Traes_2BS_BD0ED621D.2	Traes_2BS_BD0ED621D	HD-ZIP
Traes_2BL_02479C76A.1	Traes_2BL_02479C76A	HD-ZIP
Traes_6DS_17B737547.1	Traes_6DS_17B737547	HD-ZIP
Traes_6DS_F00EB2E01.1	Traes_6DS_F00EB2E01	HD-ZIP
Traes_6DS_F00EB2E011.1	Traes_6DS_F00EB2E011	HD-ZIP
Traes_6AS_3E534A2C1.1	Traes_6AS_3E534A2C1	HD-ZIP
Traes_7DL_2FE5181AF.1	Traes_7DL_2FE5181AF	HD-ZIP
Traes_4BL_BE10705D5.2	Traes_4BL_BE10705D5	HD-ZIP
Traes_4DL_4798D0BBD.1	Traes_4DL_4798D0BBD	HD-ZIP
Traes_6DS_D281B7D32.1	Traes_6DS_D281B7D32	HD-ZIP
Traes_4AS_1EA23DE08.1	Traes_4AS_1EA23DE08	HD-ZIP
Traes_2AL_CC3E5591E.1	Traes_2AL_CC3E5591E	HD-ZIP
Traes_2BL_419CEED79.1	Traes_2BL_419CEED79	HD-ZIP
Traes_2BL_419CEED791.1	Traes_2BL_419CEED791	HD-ZIP
Traes_7AL_44206BE21.1	Traes_7AL_44206BE21	HD-ZIP
Traes_3AL_D6813CBDE.1	Traes_3AL_D6813CBDE	HD-ZIP
Traes_2AL_BFB0C6D4C.1	Traes_2AL_BFB0C6D4C	HD-ZIP
Traes_1AL_1444D461A.1	Traes_1AL_1444D461A	HD-ZIP
Traes_1AL_1444D461A1.1	Traes_1AL_1444D461A1	HD-ZIP
Traes_4DL_F6ADA799C.1	Traes_4DL_F6ADA799C	HD-ZIP
Traes_3DL_37D040907.1	Traes_3DL_37D040907	HD-ZIP
Traes_5BL_B2792D532.2	Traes_5BL_B2792D532	TALE
Traes_5DL_5FD3B95C7.1	Traes_5DL_5FD3B95C7	TALE
Traes_2AL_E687AF1BE.2	Traes_2AL_E687AF1BE	TALE
Traes_2DL_0D933D88B.1	Traes_2DL_0D933D88B	TALE
Traes_2BL_921BF570C.1	Traes_2BL_921BF570C	TALE
Traes_1BS_C5E6FB087.1	Traes_1BS_C5E6FB087	TALE
Traes_4AL_2334B226E.1	Traes_4AL_2334B226E	TALE
Traes_1AS_306BB8CFE.1	Traes_1AS_306BB8CFE	TALE
Traes_1AS_1B1587F7D.1	Traes_1AS_1B1587F7D	TALE
Traes_1DS_91D14CD7B.2	Traes_1DS_91D14CD7B	TALE
Traes_4BS_E0FC47132.1	Traes_4BS_E0FC47132	TALE
Traes_4DS_66942ADD7.1	Traes_4DS_66942ADD7	TALE
Traes_1BS_2156D66E1.2	Traes_1BS_2156D66E1	TALE
Traes_1DS_543CC7DC9.1	Traes_1DS_543CC7DC9	TALE
Traes_5BL_6C1EFA808.1	Traes_5BL_6C1EFA808	TALE
Traes_7AL_2D85286A1.1	Traes_7AL_2D85286A1	TALE
Traes_7AL_07431A665.2	Traes_7AL_07431A665	TALE
Traes_1BS_80AF77097.1	Traes_1BS_80AF77097	TALE
Traes_1BS_80AF770971.1	Traes_1BS_80AF770971	TALE
Traes_7DL_77A6A7FBF.2	Traes_7DL_77A6A7FBF	TALE
Traes_5AL_A66D34380.1	Traes_5AL_A66D34380	TALE
Traes_4DL_B6034D454.2	Traes_4DL_B6034D454	TALE
Traes_4BL_C5C94B24F.1	Traes_4BL_C5C94B24F	TALE
Traes_6DS_965C8FA80.1	Traes_6DS_965C8FA80	TALE
Traes_6BS_FE119B025.1	Traes_6BS_FE119B025	TALE
Traes_6AS_2FB24B03E.1	Traes_6AS_2FB24B03E	TALE
Traes_1AS_539232667.1	Traes_1AS_539232667	TALE
Traes_5BS_3B409615C.1	Traes_5BS_3B409615C	TALE
Traes_2BL_1F5DBD5D5.1	Traes_2BL_1F5DBD5D5	HD-ZIP
Traes_2AL_48B239DD6.1	Traes_2AL_48B239DD6	HD-ZIP
TRAES3BF023000040CFD_t1	TRAES3BF023000040CFD_g	HD-ZIP
Traes_5DL_8F7AC72B0.2	Traes_5DL_8F7AC72B0	HD-ZIP
TRAES3BF073700090CFD_t1	TRAES3BF073700090CFD_g	HD-ZIP
Traes_2AL_C00552444.1	Traes_2AL_C00552444	HD-ZIP
Traes_6DL_8D95F127B.1	Traes_6DL_8D95F127B	HD-ZIP
Traes_7DL_57A842933.2	Traes_7DL_57A842933	HD-ZIP
Traes_5BS_360DD5644.1	Traes_5BS_360DD5644	HD-ZIP
Traes_5DS_50846FD0C.1	Traes_5DS_50846FD0C	HD-ZIP
Traes_1BL_43408C9B0.2	Traes_1BL_43408C9B0	HD-ZIP
Traes_1AL_0BE456AC0.1	Traes_1AL_0BE456AC0	HD-ZIP
Traes_4DL_F064084A9.2	Traes_4DL_F064084A9	HD-ZIP
Traes_5AL_A5234EC05.1	Traes_5AL_A5234EC05	HD-ZIP
Traes_6DL_D722B6E13.1	Traes_6DL_D722B6E13	HD-ZIP
TRAES3BF075200070CFD_t1	TRAES3BF075200070CFD_g	HD-ZIP
Traes_5AL_4F083B77E.1	Traes_5AL_4F083B77E	HD-ZIP
Traes_4BS_C74B4B7BA.1	Traes_4BS_C74B4B7BA	HD-ZIP
Traes_3DL_8AAFB7B06.1	Traes_3DL_8AAFB7B06	HD-ZIP
Traes_3AL_F9CB475F5.2	Traes_3AL_F9CB475F5	HB-PHD
Traes_3DL_DD2F7201D.2	Traes_3DL_DD2F7201D	HB-PHD
TRAES3BF012600090CFD_t1	TRAES3BF012600090CFD_g	HB-PHD
Traes_1BL_469FA45C6.2	Traes_1BL_469FA45C6	HB-PHD
Traes_1DL_114E430EB.2	Traes_1DL_114E430EB	HB-PHD
Traes_1AL_C54DD97DE.2	Traes_1AL_C54DD97DE	HB-PHD
Traes_1AL_319447519.1	Traes_1AL_319447519	C2H2
Traes_1AL_4B7636BC9.1	Traes_1AL_4B7636BC9	LSD
Traes_1AL_501B5BEAE.1	Traes_1AL_501B5BEAE	C3H
Traes_1AL_7A2072713.1	Traes_1AL_7A2072713	C2H2
Traes_1AL_80D0BD0DC.1	Traes_1AL_80D0BD0DC	C2H2
Traes_1AS_21ACC7F67.1	Traes_1AS_21ACC7F67	C2H2
Traes_1AS_6517D3C65.1	Traes_1AS_6517D3C65	C3H
Traes_1AS_8B624F2DA.1	Traes_1AS_8B624F2DA	C2H2
Traes_1AS_8F01029FE.1	Traes_1AS_8F01029FE	C2H2
Traes_1AS_B282BFB83.1	Traes_1AS_B282BFB83	C2H2
Traes_1AS_CD57D000A.1	Traes_1AS_CD57D000A	C2H2
Traes_1AS_DC6B18EE0.1	Traes_1AS_DC6B18EE0	C2H2
Traes_1BL_0FD62B7F8.1	Traes_1BL_0FD62B7F8	C3H
Traes_1BL_332C278BD.2	Traes_1BL_332C278BD	LSD
Traes_1BL_3EEA722DF.1	Traes_1BL_3EEA722DF	C2H2
Traes_1BL_4026DC5011.2	Traes_1BL_4026DC5011	C2H2
Traes_1BL_8D7875F34.1	Traes_1BL_8D7875F34	C3H
Traes_1BS_0DEFAACB9.1	Traes_1BS_0DEFAACB9	C2H2
Traes_1BS_22E395F75.1	Traes_1BS_22E395F75	C2H2
Traes_1BS_527ED00B9.1	Traes_1BS_527ED00B9	C2H2
Traes_1BS_7B7D5282B.1	Traes_1BS_7B7D5282B	C2H2
Traes_1BS_CF75D4172.2	Traes_1BS_CF75D4172	C2H2
Traes_1DL_263F80870.1	Traes_1DL_263F80870	LSD
Traes_1DL_63D5C4C8E.2	Traes_1DL_63D5C4C8E	C2H2
Traes_1DL_AD1D08A18.1	Traes_1DL_AD1D08A18	C3H
Traes_1DS_0BBC3B5D3.1	Traes_1DS_0BBC3B5D3	C2H2
Traes_1DS_75AF80583.1	Traes_1DS_75AF80583	C2H2
Traes_1DS_CE96E8BF0.1	Traes_1DS_CE96E8BF0	C2H2
Traes_1DS_D1F453705.1	Traes_1DS_D1F453705	C2H2
Traes_1DS_F40AC713C.2	Traes_1DS_F40AC713C	C2H2
Traes_2AL_1FB739291.1	Traes_2AL_1FB739291	C2H2
Traes_2AL_3035352F3.1	Traes_2AL_3035352F3	C2H2
Traes_2AL_4D0085951.2	Traes_2AL_4D0085951	C3H
Traes_2AL_7181302A3.3	Traes_2AL_7181302A3	C3H
Traes_2AL_7ABA7B7C8.1	Traes_2AL_7ABA7B7C8	C2H2
Traes_2AL_C81692E4F.1	Traes_2AL_C81692E4F	C2H2
Traes_2AL_D149074A3.1	Traes_2AL_D149074A3	C3H
Traes_2AS_099955797.1	Traes_2AS_099955797	C2H2
Traes_2AS_1913BF8B3.1	Traes_2AS_1913BF8B3	C2H2
Traes_2AS_5A6E08D4E.1	Traes_2AS_5A6E08D4E	C2H2
Traes_2AS_7597E2C66.2	Traes_2AS_7597E2C66	C3H
Traes_2AS_9D9D66343.2	Traes_2AS_9D9D66343	C2H2
Traes_2AS_D917848B7.1	Traes_2AS_D917848B7	C2H2
Traes_2AS_DBA88CF6F.2	Traes_2AS_DBA88CF6F	C2H2
Traes_2AS_E9A1F35CB.1	Traes_2AS_E9A1F35CB	C2H2
Traes_2AS_EC0A70BB3.1	Traes_2AS_EC0A70BB3	C2H2
Traes_2AS_FA70DB417.1	Traes_2AS_FA70DB417	C2H2
Traes_2BL_0A51FACEC1.1	Traes_2BL_0A51FACEC1	C2H2
Traes_2BL_41168D652.2	Traes_2BL_41168D652	C2H2
Traes_2BL_41EDFCA77.1	Traes_2BL_41EDFCA77	C2H2
Traes_2BL_58A855C7B.2	Traes_2BL_58A855C7B	C2H2
Traes_2BL_6B925F45E.1	Traes_2BL_6B925F45E	C3H
Traes_2BL_78C496B63.1	Traes_2BL_78C496B63	C2H2
Traes_2BL_9E38243B0.1	Traes_2BL_9E38243B0	C2H2
Traes_2BL_9E38243B01.1	Traes_2BL_9E38243B01	C2H2
Traes_2BL_B304E8577.1	Traes_2BL_B304E8577	C3H
Traes_2BL_F09BA733D.4	Traes_2BL_F09BA733D	C3H
Traes_2BS_0544D9D4B.1	Traes_2BS_0544D9D4B	C2H2
Traes_2BS_11131541B.1	Traes_2BS_11131541B	C2H2
Traes_2BS_13A816248.1	Traes_2BS_13A816248	C2H2
Traes_2BS_23097C174.1	Traes_2BS_23097C174	C3H
Traes_2BS_2C75C54A9.1	Traes_2BS_2C75C54A9	C2H2
Traes_2BS_31F130A79.1	Traes_2BS_31F130A79	C2H2
Traes_2BS_494F02775.1	Traes_2BS_494F02775	C2H2
Traes_2BS_5DAE613CE.1	Traes_2BS_5DAE613CE	C3H
Traes_2BS_67D862F4A.2	Traes_2BS_67D862F4A	C2H2
Traes_2BS_705DDDDC8.2	Traes_2BS_705DDDDC8	C2H2
Traes_2BS_9C5982D89.1	Traes_2BS_9C5982D89	C2H2
Traes_2BS_ACA52BC08.1	Traes_2BS_ACA52BC08	C2H2
Traes_2BS_C270C0C9F.2	Traes_2BS_C270C0C9F	C2H2
Traes_2BS_DA786DC5B.1	Traes_2BS_DA786DC5B	C2H2
Traes_2BS_DD07C2EE6.2	Traes_2BS_DD07C2EE6	C2H2
Traes_2DL_0393046A4.1	Traes_2DL_0393046A4	C3H
Traes_2DL_540050272.2	Traes_2DL_540050272	C2H2
Traes_2DL_6ACC34788.2	Traes_2DL_6ACC34788	C3H
Traes_2DL_BF4319E7D.1	Traes_2DL_BF4319E7D	C2H2
Traes_2DL_CB69421CE.2	Traes_2DL_CB69421CE	C3H
Traes_2DL_FE8D235D5.1	Traes_2DL_FE8D235D5	C2H2
Traes_2DS_035AA95E3.1	Traes_2DS_035AA95E3	C2H2
Traes_2DS_11ADF414D.1	Traes_2DS_11ADF414D	C2H2
Traes_2DS_2CE71025C.1	Traes_2DS_2CE71025C	C2H2
Traes_2DS_B06BAC02B1.1	Traes_2DS_B06BAC02B1	C2H2
Traes_2DS_E1537CBD1.1	Traes_2DS_E1537CBD1	C2H2
Traes_3AL_00FAACD5D.1	Traes_3AL_00FAACD5D	C2H2
Traes_3AL_1ADA4B536.1	Traes_3AL_1ADA4B536	C3H
Traes_3AL_2A3EA5AD5.1	Traes_3AL_2A3EA5AD5	C3H
Traes_3AL_35CA14632.1	Traes_3AL_35CA14632	C2H2
Traes_3AL_7FD4FF43C.1	Traes_3AL_7FD4FF43C	C3H
Traes_3AL_A8E345835.2	Traes_3AL_A8E345835	C2H2
Traes_3AL_B0460F201.1	Traes_3AL_B0460F201	C3H
Traes_3AL_D2BD92865.2	Traes_3AL_D2BD92865	C3H
Traes_3AS_413E4DDF6.1	Traes_3AS_413E4DDF6	C2H2
Traes_3AS_6B2E2DE78.1	Traes_3AS_6B2E2DE78	C3H
Traes_3AS_6DA07CB6A.1	Traes_3AS_6DA07CB6A	C3H
Traes_3AS_88AAED4BB.1	Traes_3AS_88AAED4BB	C2H2
Traes_3AS_BEDDDB1C4.2	Traes_3AS_BEDDDB1C4	C3H
Traes_3AS_CFFF0B2BC.1	Traes_3AS_CFFF0B2BC	C3H
Traes_3B_1B1E1E2B1.1	Traes_3B_1B1E1E2B1	C3H
Traes_3B_2B7B665A9.1	Traes_3B_2B7B665A9	C3H
Traes_3B_4F4479FAF.1	Traes_3B_4F4479FAF	C2H2
Traes_3B_B1FA3F5F3.1	Traes_3B_B1FA3F5F3	C3H
TRAES3BF000900050CFD_t1	TRAES3BF000900050CFD_g	C3H
TRAES3BF002200030CFD_t1	TRAES3BF002200030CFD_g	C3H
TRAES3BF035900060CFD_t1	TRAES3BF035900060CFD_g	C2H2
TRAES3BF042100060CFD_t1	TRAES3BF042100060CFD_g	C2H2
TRAES3BF042100080CFD_t1	TRAES3BF042100080CFD_g	C3H
TRAES3BF044200110CFD_t1	TRAES3BF044200110CFD_g	C2H2
TRAES3BF048700110CFD_t1	TRAES3BF048700110CFD_g	C2H2
TRAES3BF059800010CFD_t1	TRAES3BF059800010CFD_g	C3H
TRAES3BF060000010CFD_t1	TRAES3BF060000010CFD_g	C2H2
TRAES3BF064300010CFD_t1	TRAES3BF064300010CFD_g	C2H2
TRAES3BF070600040CFD_t1	TRAES3BF070600040CFD_g	C2H2
TRAES3BF072000010CFD_t1	TRAES3BF072000010CFD_g	C3H
TRAES3BF072100010CFD_t1	TRAES3BF072100010CFD_g	C3H
TRAES3BF093800020CFD_t1	TRAES3BF093800020CFD_g	C3H
TRAES3BF094600010CFD_t1	TRAES3BF094600010CFD_g	C2H2
TRAES3BF095600020CFD_t1	TRAES3BF095600020CFD_g	C2H2
TRAES3BF096900170CFD_t1	TRAES3BF096900170CFD_g	C3H
TRAES3BF099700020CFD_t1	TRAES3BF099700020CFD_g	C2H2
TRAES3BF104200040CFD_t1	TRAES3BF104200040CFD_g	C2H2
TRAES3BF105800110CFD_t1	TRAES3BF105800110CFD_g	C2H2
TRAES3BF106700020CFD_t1	TRAES3BF106700020CFD_g	C3H
TRAES3BF108200050CFD_t1	TRAES3BF108200050CFD_g	C3H
TRAES3BF114300150CFD_t1	TRAES3BF114300150CFD_g	C2H2
TRAES3BF123100010CFD_t1	TRAES3BF123100010CFD_g	C3H
TRAES3BF127400030CFD_t1	TRAES3BF127400030CFD_g	C2H2
TRAES3BF153400010CFD_t1	TRAES3BF153400010CFD_g	C2H2
TRAES3BF153400050CFD_t1	TRAES3BF153400050CFD_g	C2H2
TRAES3BF177400020CFD_t1	TRAES3BF177400020CFD_g	C3H
TRAES3BF182900010CFD_t1	TRAES3BF182900010CFD_g	C2H2
TRAES3BF231500020CFD_t1	TRAES3BF231500020CFD_g	C2H2
TRAES3BF265800070CFD_t1	TRAES3BF265800070CFD_g	C3H
Traes_3DL_0284E68CC1.1	Traes_3DL_0284E68CC1	C2H2
Traes_3DL_2E5A96ACF.1	Traes_3DL_2E5A96ACF	C3H
Traes_3DL_8407DBC44.1	Traes_3DL_8407DBC44	C2H2
Traes_3DL_C1684BF20.2	Traes_3DL_C1684BF20	C2H2
Traes_3DL_C77596863.1	Traes_3DL_C77596863	C3H
Traes_3DL_D03A43799.3	Traes_3DL_D03A43799	C2H2
Traes_3DL_E04D27B7A.3	Traes_3DL_E04D27B7A	C3H
Traes_3DL_EA11AA497.2	Traes_3DL_EA11AA497	C3H
Traes_3DS_162123F0C.2	Traes_3DS_162123F0C	C3H
Traes_3DS_4F293F5BA.1	Traes_3DS_4F293F5BA	C2H2
Traes_3DS_67CAB7956.1	Traes_3DS_67CAB7956	C3H
Traes_3DS_9A5A4FE3E.1	Traes_3DS_9A5A4FE3E	C2H2
Traes_3DS_DCAECA274.1	Traes_3DS_DCAECA274	C3H
Traes_3DS_FA67FB052.1	Traes_3DS_FA67FB052	C3H
Traes_3DS_FA8B7593B.2	Traes_3DS_FA8B7593B	C3H
Traes_4AL_24A54C8BA.2	Traes_4AL_24A54C8BA	C2H2
Traes_4AL_37D98E743.1	Traes_4AL_37D98E743	C2H2
Traes_4AL_76355F5F2.1	Traes_4AL_76355F5F2	C2H2
Traes_4AL_784CF40E5.1	Traes_4AL_784CF40E5	C2H2
Traes_4AL_A6AA602BC.1	Traes_4AL_A6AA602BC	C2H2
Traes_4AL_B808CA890.2	Traes_4AL_B808CA890	C2H2
Traes_4AL_EAA05BD41.1	Traes_4AL_EAA05BD41	C3H
Traes_4AL_FC7AEBB05.1	Traes_4AL_FC7AEBB05	C2H2
Traes_4AS_2718699A7.1	Traes_4AS_2718699A7	C2H2
Traes_4AS_501676A91.1	Traes_4AS_501676A91	C2H2
Traes_4AS_866E12EE7.1	Traes_4AS_866E12EE7	C3H
Traes_4AS_D20DF472E.1	Traes_4AS_D20DF472E	C2H2
Traes_4AS_D4763E468.1	Traes_4AS_D4763E468	C2H2
Traes_4AS_F7A905B43.1	Traes_4AS_F7A905B43	C2H2
Traes_4BL_38E55D7B4.1	Traes_4BL_38E55D7B4	C2H2
Traes_4BL_3B919C814.1	Traes_4BL_3B919C814	C2H2
Traes_4BL_581E788ED.1	Traes_4BL_581E788ED	C2H2
Traes_4BL_58F4541EF.1	Traes_4BL_58F4541EF	C3H
Traes_4BL_C7F1E5ECA.1	Traes_4BL_C7F1E5ECA	C2H2
Traes_4BL_D10DEA6E9.1	Traes_4BL_D10DEA6E9	C2H2
Traes_4BL_DB9678C4C.2	Traes_4BL_DB9678C4C	C2H2
Traes_4BL_F1FE29573.2	Traes_4BL_F1FE29573	C2H2
Traes_4BS_23455E24F.1	Traes_4BS_23455E24F	C2H2
Traes_4BS_382B98EB8.2	Traes_4BS_382B98EB8	C3H
Traes_4BS_6BEE72C38.1	Traes_4BS_6BEE72C38	C2H2
Traes_4BS_86704D746.1	Traes_4BS_86704D746	C2H2
Traes_4BS_86704D7461.1	Traes_4BS_86704D7461	C2H2
Traes_4BS_FE945D2FC.2	Traes_4BS_FE945D2FC	C2H2
Traes_4DL_184FFC74B.2	Traes_4DL_184FFC74B	C2H2
Traes_4DL_3BEA40EE1.1	Traes_4DL_3BEA40EE1	C2H2
Traes_4DL_4C78C56A4.1	Traes_4DL_4C78C56A4	C3H
Traes_4DL_6EBD74330.2	Traes_4DL_6EBD74330	C2H2
Traes_4DL_7AC6C149F.1	Traes_4DL_7AC6C149F	C2H2
Traes_4DL_AA51A43E7.1	Traes_4DL_AA51A43E7	C2H2
Traes_4DL_D73F1E523.1	Traes_4DL_D73F1E523	C2H2
Traes_4DL_DF1F43E16.1	Traes_4DL_DF1F43E16	C2H2
Traes_4DL_F647D6077.1	Traes_4DL_F647D6077	C3H
Traes_4DS_276818E4F.1	Traes_4DS_276818E4F	C2H2
Traes_4DS_4BC902279.1	Traes_4DS_4BC902279	C2H2
Traes_4DS_A0186B942.1	Traes_4DS_A0186B942	C2H2
Traes_4DS_B63507774.1	Traes_4DS_B63507774	C2H2
Traes_5AL_23D7DADBE.1	Traes_5AL_23D7DADBE	C3H
Traes_5AL_4E653044F.1	Traes_5AL_4E653044F	LSD
Traes_5AL_78701B16C.1	Traes_5AL_78701B16C	C2H2
Traes_5AL_81EFE5211.1	Traes_5AL_81EFE5211	C2H2
Traes_5AL_903412779.2	Traes_5AL_903412779	C2H2
